complaint_id,product,issue,company,state,city,zip_code,status,date_received,date_sent_to_company,response_time_days,timely_response?,consumer_disputed?,company_response_to_consumer
100742,Credit Reporting,Fees,United Credit,Fl,Nan,28632.0,Open,2023-12-18,2023-12-16,-2,No,,
100743,Credit  Card,Other,Finserv Co,Mi,Atlanta,58591.0,Closed,2023-10-01,2023-11-17,47,TRUE,FALSE,In progress
100744,Debt Collection,Other,Nan,Mi,Nan,93852.0,In Progress,2023-11-20,2024-01-07,48,No,,
100745,Credit  Card,Identity Theft,Finserv Co,Il,,90788.0,Open,2023-10-21,2023-12-01,41,,,Closed
100746,,Other,Northstar Finance,,Miami,46377.0,,2023-11-23,2023-12-30,37,Y,,
100747,Credit Reporting,Collection Harassment,,Nc,Nan,10332.0,,2023-11-05,2023-12-18,43,N,FALSE,
100748,Credit Reporting,Billing Disputes,United Credit,Tx,Los Angeles,,In Progress,2023-06-08,2023-07-23,45,,,
100749,Credit Reporting,Billing Disputes,Metro Loans,Il,New York,90752.0,Resolved,2023-05-04,2023-06-26,53,N,Yes,In progress
100750,Credit Reporting,Identity Theft,Finserv Co,,,,Closed,2024-01-29,2024-02-20,22,No,Yes,Closed
100751,Bank Account,Billing Disputes,United Credit,Ca,New York,66570.0,Closed,2023-06-21,2023-07-15,24,,TRUE,In progress
100752,Debt  Collection,Incorrect Information,Northstar Finance,Ny,Los Angeles,57406.0,,2023-10-02,2023-11-07,36,FALSE,FALSE,
100753,Credit Reporting,Other,Finserv Co,Mi,,,In Progress,2023-04-09,2023-04-16,7,TRUE,,In progress
100754,Bank Account,Incorrect Information,Finserv Co,Oh,Philadelphia,24356.0,,2023-08-04,2023-09-23,50,Yes,FALSE,
100755,Bank Account,Billing Disputes,United Credit,Fl,Los Angeles,22904.0,Open,2023-09-22,2023-11-06,45,N,No,Closed with explanation
100756,Mortgage,Incorrect Information,United Credit,Oh,Charlotte,92288.0,Open,2023-11-10,2023-12-16,36,N,,Closed
100757,Student Loan,Identity Theft,Northstar Finance,Tx,Charlotte,,In Progress,2023-09-21,2023-10-05,14,Y,Yes,
100758,Nan,Other,Acme Bank,Pa,New York,,,2023-06-30,2023-07-17,17,TRUE,Yes,
100759,Bank Account,Billing Disputes,Metro Loans,Fl,Atlanta,42651.0,In Progress,2024-04-25,2024-05-18,23,No,FALSE,Closed with explanation
100760,Debt  Collection,Collection Harassment,Northstar Finance,Nc,New York,10548.0,,2023-09-14,2023-10-22,38,N,,
100761,Credit  Card,Incorrect Information,,Mi,Los Angeles,92730.0,Open,2024-02-09,2024-03-25,45,,TRUE,In progress
100762,Credit Card,Billing Disputes,Northstar Finance,Nan,Charlotte,11645.0,,2024-01-04,2024-02-11,38,FALSE,No,
100763,Bank Account,Incorrect Information,Metro Loans,Il,Los Angeles,79986.0,Closed,2024-03-19,2024-05-15,57,No,,Closed with explanation
100765,Student Loan,Collection Harassment,,Fl,Detroit,81430.0,Resolved,2023-03-06,2023-04-15,40,Yes,Y,
100766,Nan,Fees,Acme Bank,Nc,Chicago,24574.0,,2024-04-05,2024-04-24,19,Y,FALSE,Closed
100768,Student  Loan,Incorrect Information,Nan,Nan,Atlanta,63885.0,Open,2023-09-09,2023-10-01,22,No,No,
100769,Student Loan,Billing Disputes,United Credit,Nan,Nan,,,2024-01-02,2024-02-06,35,,FALSE,Closed
100770,Mortgage,Billing Disputes,Finserv Co,Nan,Charlotte,71296.0,Closed,2023-09-18,2023-11-04,47,,FALSE,
100771,Credit Reporting,Nan,Metro Loans,Tx,New York,,Resolved,2023-05-15,2023-06-03,19,TRUE,N,Closed
100772,Credit Card,Incorrect Information,United Credit,Ny,Los Angeles,35142.0,In Progress,2024-02-04,2024-03-02,27,,TRUE,Closed with explanation
100773,Bank Account,Collection Harassment,Acme Bank,Nan,Philadelphia,35940.0,,2023-05-03,2023-04-30,-3,N,N,In progress
100774,Credit Reporting,Incorrect Information,Northstar Finance,,Nan,,In Progress,2023-06-07,2023-07-19,42,TRUE,TRUE,Closed
100775,Bank Account,Other,Metro Loans,Fl,Nan,,Closed,2023-09-17,2023-10-13,26,,,
100776,Credit Reporting,Identity Theft,United Credit,Ny,Nan,31623.0,In Progress,2024-02-23,2024-03-18,24,Yes,FALSE,Closed
100777,Credit Card,Incorrect Information,Finserv Co,Mi,Los Angeles,32104.0,,2023-07-11,2023-08-09,29,Y,Y,
100778,Bank Account,Collection Harassment,,Nc,Detroit,95167.0,,2023-09-05,2023-09-14,9,Yes,No,In progress
100779,Student Loan,Billing Disputes,,Nan,New York,56338.0,Open,2023-01-21,2023-02-23,33,,FALSE,
100780,Bank Account,Identity Theft,Nan,Nc,Detroit,,Resolved,2023-02-27,2023-04-11,43,,FALSE,
100781,Credit Reporting,Collection Harassment,Metro Loans,Nan,Houston,39715.0,Open,2023-01-28,2023-02-14,17,FALSE,Y,
100782,Debt Collection,Fees,Acme Bank,,Nan,35923.0,Resolved,2023-02-06,2023-02-09,3,TRUE,,
100783,Bank Account,Nan,Nan,Ny,Los Angeles,35433.0,Resolved,2024-03-10,2024-03-30,20,N,N,Closed
100784,Debt Collection,Fees,Metro Loans,Tx,Charlotte,57592.0,,2024-02-25,2024-03-03,7,Yes,Y,
100785,Credit Reporting,Other,Acme Bank,Nan,,80115.0,Closed,2024-02-15,2024-03-05,19,,TRUE,In progress
100786,Credit Card,Other,Metro Loans,Tx,New York,55056.0,,2023-01-28,2023-03-04,35,,No,
100787,Mortgage,Other,,Tx,,36544.0,,2023-02-08,2023-02-10,2,,FALSE,Closed
100788,Credit Card,Billing Disputes,United Credit,Nan,Los Angeles,96401.0,Resolved,2023-05-21,2023-07-03,43,Y,,
100789,Student Loan,Fees,United Credit,Tx,Nan,61517.0,Resolved,2023-10-10,2023-10-19,9,No,,
100790,Mortgage,Billing Disputes,Acme Bank,Tx,Los Angeles,45462.0,Resolved,2023-06-17,2023-08-09,53,FALSE,N,
100791,Mortgage,Nan,Northstar Finance,Ny,Miami,10871.0,Open,2023-09-01,2023-10-13,42,Yes,Y,
100792,Student  Loan,Identity Theft,Finserv Co,Oh,Charlotte,60599.0,,2023-03-28,2023-04-09,12,Yes,N,Closed with explanation
100793,Mortgage,Fees,Nan,Nc,New York,65895.0,In Progress,2024-01-01,2024-02-01,31,,Yes,
100794,Credit Card,Incorrect Information,Northstar Finance,Nan,Nan,93582.0,Open,2023-06-06,2023-06-08,2,,FALSE,Closed with explanation
100795,Credit Card,Other,Metro Loans,Nan,Atlanta,30762.0,Resolved,2023-02-03,2023-02-04,1,N,N,Closed
100796,Mortgage,Identity Theft,Northstar Finance,Mi,New York,24652.0,,2024-01-07,2024-03-04,57,TRUE,Yes,
100797,Nan,Fees,Metro Loans,Nan,,99935.0,,2024-03-27,2024-05-13,47,TRUE,TRUE,Closed with explanation
100798,Credit Reporting,Other,Nan,Il,Detroit,12418.0,,2023-08-07,2023-08-20,13,No,No,Closed with explanation
100800,Mortgage,Identity Theft,Metro Loans,Il,New York,19510.0,,2024-02-18,2024-02-25,7,Y,N,Closed
100801,Mortgage,Collection Harassment,Nan,Ny,,52784.0,Closed,2023-12-20,2024-01-09,20,,,Closed with explanation
100802,Credit  Card,Billing Disputes,Metro Loans,,New York,65574.0,Resolved,2024-03-04,2024-03-17,13,N,FALSE,In progress
100803,Debt Collection,Fees,United Credit,Fl,Charlotte,31932.0,,2023-07-27,2023-08-12,16,FALSE,,
100804,Bank Account,Incorrect Information,Northstar Finance,Oh,Philadelphia,,Open,2023-07-06,2023-08-04,29,No,N,
100805,Student  Loan,Other,Northstar Finance,Il,New York,76261.0,In Progress,2023-12-21,2023-12-28,7,,N,
100806,Mortgage,Collection Harassment,,Ny,Atlanta,97086.0,In Progress,2023-03-18,2023-05-09,52,,N,Closed with explanation
100807,Student Loan,Other,Nan,Nan,,54194.0,Open,2023-04-30,2023-06-11,42,N,N,In progress
100808,Bank Account,Other,Nan,Fl,Houston,47386.0,Closed,2023-10-28,2023-12-11,44,No,No,
100809,Mortgage,Incorrect Information,Acme Bank,Ca,Miami,42501.0,Resolved,2023-12-01,2023-12-07,6,,Yes,Closed with explanation
100810,Credit Reporting,Collection Harassment,,Il,Chicago,22256.0,Closed,2023-03-01,2023-04-11,41,,,Closed with explanation
100811,Debt Collection,Billing Disputes,,Tx,Los Angeles,14749.0,Closed,2023-09-12,2023-10-31,49,TRUE,TRUE,Closed
100812,,Fees,Finserv Co,,Chicago,,Closed,2023-07-02,2023-07-08,6,Y,TRUE,
100813,Credit Reporting,Billing Disputes,Finserv Co,Tx,Detroit,13342.0,Open,2023-09-08,2023-10-21,43,TRUE,TRUE,
100814,Credit Reporting,Collection Harassment,United Credit,Il,Miami,83877.0,Resolved,2024-04-24,2024-05-12,18,Y,N,
100815,Credit Reporting,Collection Harassment,Northstar Finance,Ny,Miami,72536.0,Resolved,2024-05-12,2024-06-07,26,,N,
100817,Credit Reporting,Other,Acme Bank,Ny,,95642.0,,2023-08-13,2023-09-29,47,N,TRUE,
100818,Student  Loan,Identity Theft,Finserv Co,Ga,Columbus,77392.0,In Progress,2024-01-22,2024-01-26,4,Yes,TRUE,
100819,Mortgage,Other,Finserv Co,Fl,,75656.0,,2023-08-01,2023-08-21,20,TRUE,No,Closed
100820,Bank Account,Fees,,Ca,Houston,33824.0,Closed,2023-06-05,2023-06-17,12,,No,
100821,,Collection Harassment,,Il,Los Angeles,63834.0,,2024-01-21,2024-02-01,11,No,No,Closed with explanation
100822,Bank Account,Collection Harassment,United Credit,Fl,Los Angeles,67784.0,Closed,2023-12-10,2023-12-25,15,,Y,In progress
100823,Bank Account,Fees,Metro Loans,Pa,Miami,48276.0,Closed,2023-03-14,2023-04-02,19,Y,No,Closed
100824,Bank Account,Identity Theft,,,Los Angeles,,,2023-12-19,2023-12-22,3,FALSE,No,Closed with explanation
100825,Debt  Collection,Fees,,Il,Chicago,92118.0,In Progress,2024-01-12,2024-02-21,40,FALSE,,
100827,Bank Account,Other,,Nan,Los Angeles,97609.0,,2024-04-07,2024-05-25,48,Yes,,Closed with explanation
100828,Credit Card,Incorrect Information,United Credit,Ny,New York,93904.0,In Progress,2023-11-17,2023-12-27,40,,N,
100829,Credit Card,Fees,United Credit,Ga,Miami,11697.0,Closed,2023-06-16,2023-06-20,4,FALSE,,
100830,Credit Reporting,Fees,,Oh,Philadelphia,76530.0,In Progress,2023-01-06,2023-01-05,-1,FALSE,,
100831,Credit Reporting,Billing Disputes,United Credit,Ga,Los Angeles,67066.0,In Progress,2023-12-04,2023-12-26,22,Y,,Closed with explanation
100832,Bank Account,Billing Disputes,,Tx,Nan,,In Progress,2023-04-15,2023-05-11,26,Yes,Y,
100833,Credit  Card,Billing Disputes,Metro Loans,Oh,Detroit,83149.0,Closed,2024-01-14,2024-01-24,10,Y,Yes,In progress
100834,Student Loan,Fees,United Credit,Ca,Charlotte,20024.0,,2023-09-20,2023-11-04,45,TRUE,Y,
100835,Credit Card,Incorrect Information,Northstar Finance,,Philadelphia,32381.0,Resolved,2023-08-22,2023-09-23,32,FALSE,FALSE,Closed
100836,Debt Collection,Other,Nan,Nc,Nan,95401.0,,2023-03-23,2023-05-05,43,Y,FALSE,
100837,Mortgage,Collection Harassment,Metro Loans,Ny,Los Angeles,,Resolved,2023-12-22,2023-12-24,2,No,FALSE,
100838,Credit Card,Billing Disputes,,Ga,Houston,20096.0,In Progress,2023-03-24,2023-05-10,47,No,,
100839,Student  Loan,,,Nan,Chicago,22967.0,Closed,2023-07-28,2023-08-05,8,,No,In progress
100840,Debt  Collection,Incorrect Information,Acme Bank,Nan,Miami,33136.0,,2024-02-23,2024-03-18,24,FALSE,N,Closed with explanation
100841,Nan,Other,Acme Bank,Fl,Atlanta,,Open,2024-04-05,2024-04-28,23,,N,
100842,Debt  Collection,Billing Disputes,Finserv Co,Nan,Nan,26436.0,Closed,2024-05-09,2024-06-26,48,Yes,No,
100843,Credit Card,Identity Theft,Nan,Tx,New York,61457.0,,2024-04-24,2024-05-06,12,N,FALSE,Closed with explanation
100844,Debt Collection,Billing Disputes,Metro Loans,Fl,Columbus,10671.0,Resolved,2023-10-05,2023-10-15,10,N,Yes,
100845,Mortgage,Other,Nan,Nan,New York,38271.0,Open,2024-02-24,2024-03-13,18,N,Yes,
100847,Student  Loan,Collection Harassment,Nan,Nan,Miami,97377.0,Closed,2024-02-05,2024-02-11,6,Yes,Yes,
100848,Mortgage,Incorrect Information,Nan,Ga,Nan,97675.0,Resolved,2024-05-10,2024-05-16,6,Yes,No,In progress
100849,Credit Card,Billing Disputes,Acme Bank,Mi,Nan,86091.0,Closed,2023-11-22,2023-12-02,10,,,Closed with explanation
100850,Bank Account,,Metro Loans,Fl,Charlotte,40770.0,In Progress,2023-03-12,2023-04-06,25,N,,
100851,Credit Reporting,Fees,Nan,Ny,,57457.0,,2023-09-09,2023-09-26,17,No,,
100852,Debt Collection,Identity Theft,United Credit,,Miami,55386.0,Resolved,2023-08-13,2023-09-02,20,Y,,
100853,Credit Card,Collection Harassment,,,Atlanta,87414.0,Resolved,2024-02-26,2024-04-07,41,,,Closed
100854,Credit Reporting,Other,Finserv Co,Ny,Charlotte,,Closed,2023-07-16,2023-07-26,10,N,N,Closed with explanation
100856,Bank Account,Billing Disputes,,Ny,Miami,92726.0,Resolved,2024-02-22,2024-02-28,6,Yes,No,Closed
100857,Mortgage,Collection Harassment,Nan,Nan,Los Angeles,76922.0,,2024-01-13,2024-01-28,15,TRUE,No,
100859,Mortgage,Identity Theft,Metro Loans,Fl,New York,69546.0,,2023-08-05,2023-08-17,12,,No,
100861,Bank Account,Identity Theft,Finserv Co,Il,Philadelphia,40209.0,In Progress,2023-08-28,2023-09-15,18,N,Y,Closed
100862,Bank Account,Billing Disputes,United Credit,Nan,,64770.0,Closed,2023-08-23,2023-08-26,3,No,N,
100863,Mortgage,Incorrect Information,,Il,Detroit,,Closed,2024-04-04,2024-03-30,-5,TRUE,Yes,
100864,Debt  Collection,Collection Harassment,Acme Bank,Fl,New York,,,2023-03-17,2023-04-09,23,Y,FALSE,
100865,Credit Card,Identity Theft,United Credit,Ca,New York,32930.0,In Progress,2023-06-03,2023-07-13,40,No,,Closed
100866,Nan,Billing Disputes,United Credit,,Miami,,,2023-04-01,2023-04-15,14,Yes,TRUE,Closed with explanation
100867,Student Loan,,Nan,Nan,New York,,,2023-05-03,2023-06-22,50,FALSE,Yes,
100868,Credit Reporting,Collection Harassment,Northstar Finance,Ca,Chicago,73916.0,Resolved,2024-03-29,2024-04-17,19,FALSE,,In progress
100869,Mortgage,Incorrect Information,Nan,,New York,29960.0,Open,2024-04-15,2024-06-07,53,No,N,
100870,Nan,Identity Theft,Nan,Tx,Nan,81258.0,,2023-01-23,2023-02-02,10,TRUE,Y,
100871,Bank Account,Billing Disputes,Northstar Finance,Ca,,82233.0,Closed,2023-11-13,2023-12-13,30,,,Closed with explanation
100872,Student Loan,Collection Harassment,Finserv Co,Pa,,23103.0,Resolved,2023-04-27,2023-06-10,44,,,In progress
100873,,Other,,Oh,New York,41501.0,Closed,2023-04-07,2023-04-05,-2,N,N,In progress
100874,Credit Card,Collection Harassment,United Credit,,Miami,,Open,2023-05-27,2023-07-21,55,Yes,N,In progress
100875,Mortgage,Fees,Metro Loans,Mi,Charlotte,88618.0,Resolved,2023-04-08,2023-04-26,18,FALSE,,
100876,Mortgage,Collection Harassment,United Credit,Tx,Philadelphia,,In Progress,2023-09-03,2023-09-30,27,TRUE,No,In progress
100877,Mortgage,Incorrect Information,United Credit,Nc,Detroit,52452.0,Resolved,2024-05-12,2024-06-16,35,,N,Closed with explanation
100878,Debt Collection,Billing Disputes,Nan,Nan,Nan,36996.0,In Progress,2023-10-21,2023-11-26,36,TRUE,TRUE,In progress
100879,Credit Reporting,Incorrect Information,United Credit,Mi,,91896.0,In Progress,2023-12-28,2023-12-24,-4,FALSE,Y,
100880,Credit Card,Collection Harassment,Northstar Finance,Fl,,88711.0,Open,2023-09-04,2023-10-25,51,TRUE,Y,In progress
100881,Student  Loan,Fees,Northstar Finance,Ca,,90713.0,Closed,2023-01-07,2023-02-11,35,TRUE,Yes,Closed
100882,Bank Account,Other,Finserv Co,Oh,,,,2023-02-12,2023-04-12,59,Y,Y,
100883,Bank Account,Other,Northstar Finance,Oh,Los Angeles,49277.0,,2023-05-15,2023-06-09,25,N,Y,Closed with explanation
100884,Bank Account,Identity Theft,United Credit,Il,Miami,,In Progress,2023-05-02,2023-06-05,34,Y,,In progress
100885,Credit Card,Nan,Nan,Ca,,95907.0,Open,2024-02-25,2024-03-19,23,N,Y,Closed with explanation
100886,Student Loan,Identity Theft,Acme Bank,Ca,Los Angeles,88037.0,,2024-02-26,2024-04-18,52,,No,
100887,Mortgage,Other,Northstar Finance,Ga,New York,25593.0,,2024-03-03,2024-04-21,49,Y,,
100888,Debt  Collection,Collection Harassment,Northstar Finance,,Atlanta,32231.0,Open,2023-11-15,2024-01-08,54,N,Y,In progress
100889,Bank Account,Billing Disputes,Finserv Co,Nc,Los Angeles,59683.0,Closed,2023-10-06,2023-11-02,27,,,
100890,Bank Account,Billing Disputes,Finserv Co,Oh,Miami,47394.0,Closed,2023-11-21,2024-01-06,46,No,Yes,
100891,Mortgage,Fees,,,Nan,,,2023-07-23,2023-08-10,18,Y,Yes,
100892,Debt Collection,Fees,,Mi,,43112.0,,2023-12-02,2023-12-26,24,N,,Closed
100893,,Other,Nan,Nan,,,In Progress,2024-02-02,2024-03-17,44,N,Yes,Closed with explanation
100894,Credit Card,Collection Harassment,Nan,Nc,New York,90824.0,Closed,2024-01-17,2024-01-17,0,Y,Yes,Closed with explanation
100895,Student Loan,Identity Theft,Nan,Nan,New York,,Resolved,2023-11-03,2023-12-14,41,,FALSE,In progress
100896,Credit Card,Billing Disputes,Northstar Finance,Ga,New York,50970.0,Closed,2023-01-30,2023-01-26,-4,N,Y,In progress
100897,Debt Collection,Fees,,Nc,Houston,84509.0,Open,2023-12-29,2024-01-30,32,Y,N,Closed
100898,Bank Account,Fees,Northstar Finance,Nc,,72487.0,Closed,2023-07-03,2023-07-29,26,N,N,
100899,Credit Card,Other,Metro Loans,Nan,Columbus,27721.0,Closed,2024-01-07,2024-02-01,25,,Y,
100900,Credit Reporting,Fees,Finserv Co,Nan,Nan,81462.0,Open,2023-09-27,2023-10-24,27,,N,
100901,Nan,Nan,Acme Bank,Il,Los Angeles,41537.0,,2024-03-16,2024-04-11,26,No,Y,
100903,Bank Account,Billing Disputes,,Ny,Houston,,Resolved,2024-04-10,2024-05-04,24,Yes,No,
100905,,Collection Harassment,Nan,Nan,Detroit,95347.0,,2023-06-15,2023-07-29,44,FALSE,TRUE,Closed with explanation
100906,Student Loan,Billing Disputes,Metro Loans,Mi,Los Angeles,82224.0,,2023-08-30,2023-09-29,30,Yes,TRUE,Closed
100907,Debt  Collection,Collection Harassment,United Credit,Fl,Chicago,55538.0,Resolved,2023-09-23,2023-10-29,36,TRUE,Yes,Closed
100908,Student  Loan,Incorrect Information,Finserv Co,Nc,Philadelphia,46018.0,,2024-01-20,2024-03-09,49,N,N,
100909,Debt Collection,Incorrect Information,,Pa,New York,49710.0,Resolved,2023-12-11,2024-02-08,59,,FALSE,
100910,Bank Account,Other,United Credit,Oh,New York,,Open,2024-03-02,2024-03-04,2,TRUE,Yes,In progress
100911,Credit  Card,Other,Acme Bank,Fl,,28452.0,,2023-07-04,2023-08-14,41,N,Y,Closed with explanation
100912,,Identity Theft,Acme Bank,Nc,Nan,57211.0,,2023-09-10,2023-09-19,9,TRUE,,
100913,Mortgage,Identity Theft,Acme Bank,Tx,Charlotte,,In Progress,2023-08-04,2023-08-11,7,No,N,
100914,Student Loan,Collection Harassment,Finserv Co,Oh,,12031.0,In Progress,2024-03-30,2024-05-15,46,N,Yes,
100916,Credit Reporting,Billing Disputes,Nan,Nan,New York,33400.0,In Progress,2023-10-21,2023-12-10,50,No,N,
100917,Nan,Other,Northstar Finance,Pa,Los Angeles,35257.0,In Progress,2023-03-02,2023-04-16,45,N,No,In progress
100918,Credit Card,Incorrect Information,,,New York,65955.0,,2024-03-01,2024-04-29,59,FALSE,Yes,Closed
100919,Credit Card,Fees,,Ny,Nan,10800.0,Closed,2023-07-12,2023-08-19,38,TRUE,,Closed
100920,Nan,Billing Disputes,,,Philadelphia,,In Progress,2023-06-20,2023-08-10,51,,,Closed
100921,Debt Collection,Collection Harassment,Nan,Il,Houston,50946.0,,2023-10-19,2023-10-21,2,Y,FALSE,
100922,Credit Card,Collection Harassment,Nan,,Miami,62565.0,Closed,2023-09-07,2023-10-29,52,FALSE,Yes,Closed with explanation
100923,Mortgage,Fees,Metro Loans,,New York,,Open,2024-02-28,2024-03-04,5,TRUE,,
100924,Student  Loan,Collection Harassment,United Credit,Nc,Nan,,In Progress,2023-09-23,2023-10-08,15,,N,
100925,Mortgage,Other,Nan,Nc,Detroit,37678.0,Closed,2023-09-16,2023-09-19,3,,N,
100926,Credit Card,Other,United Credit,Nan,Houston,58094.0,In Progress,2023-02-22,2023-03-15,21,FALSE,,
100927,Student Loan,Collection Harassment,Finserv Co,Fl,,37053.0,Open,2023-01-11,2023-02-23,43,N,N,Closed
100928,Credit  Card,Other,,Tx,Miami,10168.0,Resolved,2023-07-19,2023-07-31,12,TRUE,No,In progress
100929,Mortgage,Collection Harassment,,Il,Columbus,57706.0,Resolved,2024-05-14,2024-07-01,48,FALSE,No,Closed with explanation
100931,Bank Account,Fees,Metro Loans,Nan,Nan,,Resolved,2023-11-11,2023-12-16,35,No,TRUE,
100932,Nan,Collection Harassment,Finserv Co,Fl,Columbus,,Open,2023-11-12,2024-01-07,56,,TRUE,Closed with explanation
100933,Credit Reporting,Billing Disputes,Northstar Finance,Ga,New York,53413.0,Open,2023-07-15,2023-08-07,23,,TRUE,
100934,Mortgage,Fees,Metro Loans,Ny,Houston,22614.0,In Progress,2023-03-30,2023-04-16,17,Yes,No,Closed with explanation
100935,Credit  Card,Incorrect Information,Acme Bank,Ny,Detroit,31296.0,Open,2023-01-05,2023-03-05,59,Y,N,
100936,Credit  Card,Other,United Credit,,Nan,49411.0,,2023-06-19,2023-07-20,31,No,,Closed with explanation
100938,Debt Collection,Fees,Metro Loans,Nan,Detroit,53755.0,In Progress,2023-04-06,2023-04-20,14,No,,
100939,Credit Card,Identity Theft,Finserv Co,Il,Philadelphia,96658.0,Closed,2023-05-10,2023-05-19,9,Y,Y,
100940,Debt Collection,Other,Nan,Ga,Atlanta,,In Progress,2023-01-13,2023-01-19,6,No,Y,Closed with explanation
100941,Credit Reporting,Other,United Credit,Mi,New York,12069.0,Open,2023-10-31,2023-11-09,9,Yes,Yes,Closed with explanation
100942,Student Loan,Identity Theft,United Credit,Fl,Philadelphia,57210.0,,2024-04-08,2024-04-15,7,N,FALSE,Closed with explanation
100943,Bank Account,Other,Nan,Nan,Detroit,62451.0,Closed,2023-12-12,2024-01-24,43,Y,Y,
100944,Credit Reporting,Incorrect Information,,Mi,Nan,13917.0,In Progress,2023-08-13,2023-08-11,-2,TRUE,N,Closed
100945,Student Loan,Other,Northstar Finance,Pa,,44651.0,,2023-07-30,2023-09-03,35,No,TRUE,In progress
100946,Bank Account,Collection Harassment,Nan,Oh,Nan,,In Progress,2023-06-03,2023-07-29,56,Y,FALSE,In progress
100947,Credit Reporting,Billing Disputes,Nan,Il,New York,42120.0,,2023-03-13,2023-04-26,44,,,In progress
100948,,Identity Theft,Acme Bank,,Miami,,Open,2023-10-27,2023-11-17,21,,TRUE,In progress
100949,Student  Loan,Incorrect Information,Finserv Co,,Nan,29904.0,Closed,2023-10-11,2023-10-09,-2,Y,No,In progress
100950,Student Loan,Billing Disputes,Northstar Finance,Nan,Nan,,Closed,2023-07-27,2023-07-22,-5,,Yes,In progress
100952,Credit Reporting,,Nan,Il,,79553.0,In Progress,2023-05-20,2023-06-28,39,FALSE,,
100953,Debt  Collection,Other,Nan,Nan,New York,,Open,2023-03-27,2023-05-04,38,N,Y,Closed with explanation
100954,Credit Card,Incorrect Information,Finserv Co,Fl,Miami,69413.0,Resolved,2023-12-18,2023-12-25,7,FALSE,FALSE,
100955,Debt Collection,Identity Theft,Acme Bank,Nan,Charlotte,84779.0,In Progress,2023-09-20,2023-11-02,43,No,No,In progress
100956,Debt Collection,Nan,United Credit,Fl,Los Angeles,68448.0,,2023-11-13,2023-11-19,6,N,N,Closed
100957,Credit Reporting,Other,Northstar Finance,Pa,Charlotte,69284.0,In Progress,2023-12-23,2024-01-01,9,N,FALSE,In progress
100958,Credit Reporting,Identity Theft,Nan,Ca,Columbus,,,2024-05-05,2024-06-21,47,FALSE,TRUE,
100959,Bank Account,Nan,Metro Loans,Ca,Columbus,15508.0,,2024-02-06,2024-04-04,58,No,Yes,
